condition,eps,sample_id,iterations,execution_time,filename
uncongested,0.005,164,121,1071.3890345096588,data/sioux/uncongested/sample_0164.pkl
uncongested,0.005,693,191,1075.8746221065521,data/sioux/uncongested/sample_0693.pkl
uncongested,0.005,702,146,1079.3625676631927,data/sioux/uncongested/sample_0702.pkl
uncongested,0.005,278,162,1083.2247936725616,data/sioux/uncongested/sample_0278.pkl
uncongested,0.005,196,196,1087.8217697143555,data/sioux/uncongested/sample_0196.pkl
uncongested,0.005,502,190,1092.2544779777527,data/sioux/uncongested/sample_0502.pkl
uncongested,0.005,453,164,1096.0782046318054,data/sioux/uncongested/sample_0453.pkl
uncongested,0.005,956,135,1099.2647078037262,data/sioux/uncongested/sample_0956.pkl
uncongested,0.005,752,120,1102.1087250709534,data/sioux/uncongested/sample_0752.pkl
uncongested,0.005,519,71,1103.8671305179596,data/sioux/uncongested/sample_0519.pkl
uncongested,0.005,84,106,1106.3958492279053,data/sioux/uncongested/sample_0084.pkl
uncongested,0.005,116,165,1110.2213521003723,data/sioux/uncongested/sample_0116.pkl
uncongested,0.005,76,163,1114.001211643219,data/sioux/uncongested/sample_0076.pkl
uncongested,0.005,105,86,1116.1024405956268,data/sioux/uncongested/sample_0105.pkl
uncongested,0.005,102,68,1117.7853212356567,data/sioux/uncongested/sample_0102.pkl
uncongested,0.005,531,190,1122.24063372612,data/sioux/uncongested/sample_0531.pkl
